	weight	causal_ROC	independent_ROC
4414	(0.1, 0.3, 0.05, 0.35, 0.15, 0.05)	0.8662220143660586	0.8798869144617628
2704	(0.1, 0.05, 0.05, 0.05, 0.4, 0.35)	0.8662216146426673	0.890130452794499
2978	(0.1, 0.05, 0.2, 0.15, 0.1, 0.4)	0.8662216146426672	0.8871309909604951
7863	(0.25, 0.1, 0.15, 0.35, 0.1, 0.05)	0.8662211349745976	0.8841007209137488
9470	(0.4, 0.1, 0.05, 0.1, 0.3, 0.05)	0.8662204954171713	0.890876140335799
6534	(0.2, 0.05, 0.2, 0.05, 0.35, 0.15)	0.8662193761916753	0.8887354603769474
7172	(0.2, 0.2, 0.1, 0.25, 0.05, 0.2)	0.8662180171321445	0.8854894778684103
5350	(0.15, 0.1, 0.15, 0.25, 0.05, 0.3)	0.8662175374640749	0.8854902553379648
3281	(0.1, 0.1, 0.05, 0.45, 0.05, 0.25)	0.8662172976300401	0.882746887263208
6614	(0.2, 0.05, 0.3, 0.1, 0.25, 0.1)	0.8662168979066486	0.8865782179606211
4213	(0.1, 0.25, 0.05, 0.2, 0.05, 0.35)	0.8662156987364743	0.8858467290552215
7943	(0.25, 0.15, 0.05, 0.05, 0.35, 0.15)	0.8662152990130829	0.8906186644084552
5356	(0.15, 0.1, 0.15, 0.3, 0.05, 0.25)	0.8662151391237263	0.8845338814006791
8046	(0.25, 0.15, 0.2, 0.2, 0.1, 0.1)	0.8662150591790481	0.8859959089709118
3714	(0.1, 0.15, 0.1, 0.2, 0.05, 0.4)	0.8662149792343699	0.8861674705858923
3542	(0.1, 0.1, 0.3, 0.2, 0.25, 0.05)	0.8662148992896916	0.8814855175170331
5790	(0.15, 0.2, 0.05, 0.2, 0.05, 0.35)	0.8662143396769435	0.8869650522566344
73	(0.05, 0.05, 0.05, 0.35, 0.05, 0.45)	0.866214179787587	0.8841434189134123
6836	(0.2, 0.1, 0.2, 0.1, 0.15, 0.25)	0.8662140198982304	0.8888083461843553
2875	(0.1, 0.05, 0.1, 0.5, 0.1, 0.15)	0.866213620174839	0.881180631653333
6877	(0.2, 0.1, 0.25, 0.2, 0.1, 0.15)	0.8662133803408041	0.8855682693031397
5117	(0.15, 0.05, 0.3, 0.25, 0.15, 0.1)	0.866213300396126	0.8832904170139365
7186	(0.2, 0.2, 0.15, 0.05, 0.25, 0.15)	0.8662129806174128	0.8888458924665682
342	(0.05, 0.05, 0.2, 0.2, 0.45, 0.05)	0.8662129806174127	0.8789164439805386
7287	(0.2, 0.25, 0.1, 0.05, 0.35, 0.05)	0.8662129006727346	0.8869899391355994
8021	(0.25, 0.15, 0.15, 0.1, 0.15, 0.2)	0.8662114616685254	0.8893578679479113
9405	(0.4, 0.05, 0.1, 0.25, 0.1, 0.1)	0.8662113817238472	0.8886041936739172
8311	(0.25, 0.35, 0.05, 0.15, 0.15, 0.05)	0.866209942719638	0.8861769023125055
4413	(0.1, 0.3, 0.05, 0.35, 0.1, 0.1)	0.8662098627749597	0.8810034235675491
5830	(0.15, 0.2, 0.1, 0.2, 0.05, 0.3)	0.8662098627749597	0.8861512929365808
6484	(0.2, 0.05, 0.15, 0.05, 0.45, 0.1)	0.8662094630515683	0.8879318866933777
2976	(0.1, 0.05, 0.2, 0.1, 0.5, 0.05)	0.8662090633281768	0.8823224674188425
6970	(0.2, 0.15, 0.1, 0.05, 0.25, 0.25)	0.8662089034388203	0.8905673435646443
6740	(0.2, 0.1, 0.05, 0.5, 0.1, 0.05)	0.8662084237707507	0.8820643475268174
1971	(0.05, 0.25, 0.1, 0.25, 0.05, 0.3)	0.8662082638813939	0.8831763802927457
6062	(0.15, 0.25, 0.2, 0.2, 0.15, 0.05)	0.8662078641580027	0.8828339638532887
1303	(0.05, 0.15, 0.15, 0.05, 0.2, 0.4)	0.8662069847665415	0.8886812573985259
1017	(0.05, 0.1, 0.3, 0.1, 0.35, 0.1)	0.8662066649878285	0.8822836881798619
4382	(0.1, 0.3, 0.05, 0.05, 0.4, 0.1)	0.8662060254304023	0.8852901315333987
1685	(0.05, 0.2, 0.15, 0.05, 0.45, 0.1)	0.8662054658176542	0.8831561111117393
3784	(0.1, 0.15, 0.15, 0.3, 0.05, 0.25)	0.866205385872976	0.8833945115487053
7837	(0.25, 0.1, 0.15, 0.05, 0.35, 0.1)	0.8662041067581234	0.8891825760497158
3887	(0.1, 0.15, 0.3, 0.15, 0.15, 0.15)	0.8662036270900537	0.8840328297592351
4137	(0.1, 0.2, 0.25, 0.1, 0.15, 0.2)	0.8662030674773057	0.8856864289689366
2807	(0.1, 0.05, 0.1, 0.05, 0.55, 0.15)	0.866202028196488	0.8860501276557888
3025	(0.1, 0.05, 0.25, 0.05, 0.4, 0.15)	0.8662009889156704	0.8860240863523341
7318	(0.2, 0.25, 0.15, 0.15, 0.1, 0.15)	0.8662008290263139	0.8863813610988287
6001	(0.15, 0.25, 0.1, 0.05, 0.4, 0.05)	0.8662005092476008	0.8854517509619575
1695	(0.05, 0.2, 0.15, 0.1, 0.45, 0.05)	0.8661989103540351	0.8804528965908321
1399	(0.05, 0.15, 0.2, 0.3, 0.25, 0.05)	0.8661989103540351	0.8787560339490642
3685	(0.1, 0.15, 0.05, 0.5, 0.15, 0.05)	0.8661973114604693	0.878936053490408
2907	(0.1, 0.05, 0.15, 0.15, 0.1, 0.45)	0.8661973114604693	0.8878233079655228
2156	(0.05, 0.3, 0.05, 0.25, 0.05, 0.3)	0.8661971515711128	0.8832300885178146
4316	(0.1, 0.25, 0.2, 0.15, 0.1, 0.2)	0.8661968317923996	0.8846292509993391
7944	(0.25, 0.15, 0.05, 0.05, 0.4, 0.1)	0.8661961922349735	0.8897042031480512
3513	(0.1, 0.1, 0.25, 0.3, 0.2, 0.05)	0.8661959524009385	0.8805912940247239
6961	(0.2, 0.15, 0.05, 0.4, 0.05, 0.15)	0.866195792511582	0.8839907364581139
8224	(0.25, 0.25, 0.1, 0.15, 0.1, 0.15)	0.8661956326222255	0.8876556965241362
4272	(0.1, 0.25, 0.15, 0.05, 0.2, 0.25)	0.8661953927881907	0.8879049658284068
1623	(0.05, 0.2, 0.1, 0.05, 0.2, 0.4)	0.8661951529541557	0.8889468614166646
3230	(0.1, 0.1, 0.05, 0.1, 0.6, 0.05)	0.8661950730094775	0.8819725825597275
4058	(0.1, 0.2, 0.1, 0.4, 0.1, 0.1)	0.866194353507373	0.8808703349156646
7393	(0.2, 0.3, 0.1, 0.15, 0.1, 0.15)	0.8661941936180164	0.8864811756244352
5714	(0.15, 0.15, 0.25, 0.2, 0.1, 0.15)	0.8661940337286598	0.8844521685652001
7390	(0.2, 0.3, 0.1, 0.1, 0.15, 0.15)	0.8661937938946249	0.8876697066825691
7986	(0.25, 0.15, 0.1, 0.05, 0.4, 0.05)	0.8661933142265553	0.888337435231289
4238	(0.1, 0.25, 0.1, 0.05, 0.2, 0.3)	0.8661925147797722	0.8888679443302899
5456	(0.15, 0.1, 0.3, 0.1, 0.3, 0.05)	0.8661920351117027	0.8842664004610914
6147	(0.15, 0.3, 0.15, 0.1, 0.15, 0.15)	0.8661918752223461	0.8862789000354462
3232	(0.1, 0.1, 0.05, 0.15, 0.1, 0.5)	0.8661917952776679	0.8889221237490278
2315	(0.05, 0.35, 0.05, 0.05, 0.25, 0.25)	0.866191555443633	0.886969685661049
9232	(0.35, 0.15, 0.15, 0.15, 0.15, 0.05)	0.8661888373245713	0.8882089328644517
3130	(0.1, 0.05, 0.35, 0.15, 0.25, 0.1)	0.8661885175458582	0.8830840106271136
62	(0.05, 0.05, 0.05, 0.25, 0.55, 0.05)	0.8661884376011799	0.8771131465421107
8118	(0.25, 0.2, 0.1, 0.05, 0.35, 0.05)	0.8661873183756841	0.8883154226337062
8575	(0.3, 0.1, 0.05, 0.3, 0.05, 0.2)	0.866187318375684	0.8872315515427447
8085	(0.25, 0.2, 0.05, 0.05, 0.35, 0.1)	0.8661872384310056	0.8896824340005309
7276	(0.2, 0.25, 0.05, 0.3, 0.05, 0.15)	0.8661870785416492	0.8844473780962293
7561	(0.25, 0.05, 0.05, 0.5, 0.1, 0.05)	0.8661869985969709	0.8833347798978979
5426	(0.15, 0.1, 0.25, 0.15, 0.1, 0.25)	0.8661862790948663	0.8864125148535951
6595	(0.2, 0.05, 0.25, 0.25, 0.1, 0.15)	0.8661856395374401	0.8850605738309592
7989	(0.25, 0.15, 0.1, 0.1, 0.15, 0.25)	0.8661852398140486	0.8901978491956597
3684	(0.1, 0.15, 0.05, 0.5, 0.1, 0.1)	0.8661851598693704	0.8801558246888144
5417	(0.15, 0.1, 0.25, 0.05, 0.35, 0.1)	0.8661845203119442	0.886443378038932
1775	(0.05, 0.2, 0.25, 0.05, 0.25, 0.2)	0.8661833211417699	0.8855037000639944
9407	(0.4, 0.05, 0.1, 0.3, 0.1, 0.05)	0.8661829214183785	0.8874179400518515
2254	(0.05, 0.3, 0.2, 0.15, 0.15, 0.15)	0.8661815623588478	0.8825325255566022
9502	(0.4, 0.1, 0.1, 0.25, 0.1, 0.05)	0.8661814824141695	0.8878319386628982
5605	(0.15, 0.15, 0.1, 0.2, 0.05, 0.35)	0.8661810027460997	0.8866898201811871
4789	(0.15, 0.05, 0.05, 0.05, 0.5, 0.2)	0.8661794038525339	0.8889713949003778
5214	(0.15, 0.1, 0.05, 0.15, 0.1, 0.45)	0.8661785244610729	0.8894642006526094
4226	(0.1, 0.25, 0.05, 0.35, 0.05, 0.2)	0.8661782046823598	0.8824019499376203
864	(0.05, 0.1, 0.15, 0.3, 0.05, 0.35)	0.8661782046823597	0.8832993775468804
3800	(0.1, 0.15, 0.2, 0.05, 0.2, 0.3)	0.8661778849036467	0.8884227919644768
1761	(0.05, 0.2, 0.2, 0.25, 0.25, 0.05)	0.8661776450696119	0.8791749722404103
5118	(0.15, 0.05, 0.3, 0.25, 0.2, 0.05)	0.8661774851802553	0.8823491683934344
3355	(0.1, 0.1, 0.1, 0.4, 0.05, 0.25)	0.8661766857334725	0.8828698295447477
2390	(0.05, 0.35, 0.15, 0.15, 0.15, 0.15)	0.8661762060654028	0.8824737048802219
1292	(0.05, 0.15, 0.1, 0.45, 0.1, 0.15)	0.8661760461760462	0.8799901451414718
4148	(0.1, 0.2, 0.25, 0.2, 0.2, 0.05)	0.8661758063420113	0.8814714052666385
1439	(0.05, 0.15, 0.25, 0.25, 0.1, 0.2)	0.8661745272271588	0.882187745295571
2951	(0.1, 0.05, 0.15, 0.45, 0.2, 0.05)	0.8661734879463412	0.8793722296168215
4552	(0.1, 0.35, 0.1, 0.15, 0.1, 0.2)	0.8661726884995582	0.8847226651442713
8756	(0.3, 0.15, 0.2, 0.15, 0.15, 0.05)	0.8661716492187406	0.8870268100402198
5587	(0.15, 0.15, 0.1, 0.05, 0.5, 0.05)	0.8661714093847058	0.8852842023463938
5055	(0.15, 0.05, 0.25, 0.05, 0.35, 0.15)	0.8661710096613143	0.8873792000790098
1437	(0.05, 0.15, 0.25, 0.2, 0.3, 0.05)	0.866170609937923	0.8795838819598291
8240	(0.25, 0.25, 0.15, 0.1, 0.2, 0.05)	0.8661706099379229	0.8870101297843278
2467	(0.05, 0.4, 0.05, 0.2, 0.1, 0.2)	0.8661699703804968	0.8824934871611034
4993	(0.15, 0.05, 0.15, 0.45, 0.15, 0.05)	0.8661698904358183	0.880965547449768
2198	(0.05, 0.3, 0.1, 0.3, 0.1, 0.15)	0.8661697305464618	0.8808185271717285
2175	(0.05, 0.3, 0.1, 0.05, 0.2, 0.3)	0.8661696506017835	0.8874868207130705
326	(0.05, 0.05, 0.2, 0.15, 0.1, 0.45)	0.8661690110443573	0.8864388388732516
7846	(0.25, 0.1, 0.15, 0.15, 0.1, 0.25)	0.8661688511550008	0.8887605278801525
6424	(0.2, 0.05, 0.1, 0.05, 0.35, 0.25)	0.866168051708218	0.8906727181755479
7215	(0.2, 0.2, 0.2, 0.2, 0.1, 0.1)	0.86616749209547	0.8848413195634209
4098	(0.1, 0.2, 0.2, 0.05, 0.2, 0.25)	0.8661659731465825	0.8877140852729863
8706	(0.3, 0.15, 0.05, 0.3, 0.05, 0.15)	0.8661653335891562	0.8866021310393363
2905	(0.1, 0.05, 0.15, 0.1, 0.55, 0.05)	0.8661650138104431	0.8820866192809182
5251	(0.15, 0.1, 0.05, 0.45, 0.05, 0.2)	0.8661648539210866	0.8832415934965725
5975	(0.15, 0.25, 0.05, 0.2, 0.05, 0.3)	0.8661646940317299	0.8863221163481461
1924	(0.05, 0.25, 0.05, 0.35, 0.05, 0.25)	0.8661640544743038	0.8817439986575377
2042	(0.05, 0.25, 0.2, 0.15, 0.3, 0.05)	0.8661622956913815	0.8800451412959032
8149	(0.25, 0.2, 0.15, 0.15, 0.1, 0.15)	0.8661618959679901	0.8874742948146959
734	(0.05, 0.1, 0.1, 0.05, 0.25, 0.45)	0.8661617360786336	0.889653981756135
6462	(0.2, 0.05, 0.1, 0.35, 0.05, 0.25)	0.8661612564105639	0.8853080133331473
4862	(0.15, 0.05, 0.05, 0.55, 0.1, 0.1)	0.8661607767424941	0.8812452794247567
1646	(0.05, 0.2, 0.1, 0.2, 0.05, 0.4)	0.8661599772957114	0.8849243360347181
5017	(0.15, 0.05, 0.2, 0.15, 0.1, 0.35)	0.8661591778489285	0.8876276369411313
723	(0.05, 0.1, 0.05, 0.55, 0.15, 0.1)	0.8661582185127892	0.877843763739222
1340	(0.05, 0.15, 0.15, 0.3, 0.05, 0.3)	0.8661578187893977	0.8826980951587553
6272	(0.15, 0.4, 0.05, 0.2, 0.15, 0.05)	0.8661574190660063	0.8825103558944631
356	(0.05, 0.05, 0.2, 0.3, 0.35, 0.05)	0.8661554204490491	0.8783004289370211
3741	(0.1, 0.15, 0.1, 0.45, 0.15, 0.05)	0.8661554204490491	0.8793973128264823
7822	(0.25, 0.1, 0.1, 0.3, 0.05, 0.2)	0.8661548608363012	0.8861113906860216
856	(0.05, 0.1, 0.15, 0.25, 0.05, 0.4)	0.8661526223853093	0.884211796968051
5901	(0.15, 0.2, 0.2, 0.25, 0.1, 0.1)	0.8661515831044917	0.8832064110359337
7810	(0.25, 0.1, 0.1, 0.15, 0.1, 0.3)	0.8661507836577089	0.8895349975014171
164	(0.05, 0.05, 0.1, 0.2, 0.55, 0.05)	0.8661505438236741	0.8780251968615738
8018	(0.25, 0.15, 0.15, 0.05, 0.35, 0.05)	0.8661502240449609	0.888113076365667
1473	(0.05, 0.15, 0.3, 0.2, 0.15, 0.15)	0.8661498243215695	0.8819509940364473
7211	(0.2, 0.2, 0.2, 0.1, 0.15, 0.15)	0.8661491847641432	0.8873626376215351
421	(0.05, 0.05, 0.25, 0.35, 0.15, 0.15)	0.8661489449301085	0.8806994800911879
1033	(0.05, 0.1, 0.3, 0.25, 0.15, 0.15)	0.86614886498543	0.8814571045387761
3845	(0.1, 0.15, 0.25, 0.05, 0.35, 0.1)	0.8661476658152558	0.8849817274236348
3748	(0.1, 0.15, 0.15, 0.05, 0.2, 0.35)	0.8661476658152558	0.8892564906299684
3299	(0.1, 0.1, 0.1, 0.05, 0.25, 0.4)	0.866147425981221	0.8902752113429258
6018	(0.15, 0.25, 0.1, 0.25, 0.05, 0.2)	0.8661467864237947	0.8842565682198593
4320	(0.1, 0.25, 0.2, 0.2, 0.1, 0.15)	0.8661467064791165	0.8831892046137775
2328	(0.05, 0.35, 0.05, 0.15, 0.35, 0.05)	0.8661465465897598	0.879378135244143
1431	(0.05, 0.15, 0.25, 0.15, 0.35, 0.05)	0.8661457471429772	0.880025790942552
4958	(0.15, 0.05, 0.15, 0.15, 0.1, 0.4)	0.8661452674749074	0.8883467177465734
9631	(0.45, 0.05, 0.05, 0.3, 0.1, 0.05)	0.8661451075855509	0.8884201846928402
8146	(0.25, 0.2, 0.15, 0.1, 0.15, 0.15)	0.8661450276408726	0.8886071307811222
7286	(0.2, 0.25, 0.1, 0.05, 0.25, 0.15)	0.8661448677515161	0.8890073940967098
6123	(0.15, 0.3, 0.1, 0.05, 0.25, 0.15)	0.8661442281940896	0.8877266582907279
5054	(0.15, 0.05, 0.25, 0.05, 0.3, 0.2)	0.8661432688579502	0.8881490598555433
7205	(0.2, 0.2, 0.15, 0.3, 0.1, 0.05)	0.8661430290239155	0.8831230097564733
141	(0.05, 0.05, 0.1, 0.1, 0.6, 0.1)	0.8661415900197064	0.8813326622907226
7412	(0.2, 0.3, 0.15, 0.15, 0.15, 0.05)	0.866141510075028	0.8847075712403991
7039	(0.2, 0.15, 0.2, 0.05, 0.35, 0.05)	0.8661413501856715	0.8867194032903893
2970	(0.1, 0.05, 0.2, 0.1, 0.15, 0.4)	0.8661403908495321	0.8883560709409083
1956	(0.05, 0.25, 0.1, 0.1, 0.45, 0.05)	0.8661395914027492	0.8802645369215422
307	(0.05, 0.05, 0.2, 0.05, 0.25, 0.4)	0.8661391916793578	0.8885494252630927
1721	(0.05, 0.2, 0.15, 0.35, 0.1, 0.15)	0.8661387120112881	0.8806231153038552
5849	(0.15, 0.2, 0.15, 0.05, 0.2, 0.25)	0.8661367933390094	0.889045105296707
4853	(0.15, 0.05, 0.05, 0.45, 0.05, 0.25)	0.8661367133943312	0.8838239653121042
9476	(0.4, 0.1, 0.05, 0.2, 0.1, 0.15)	0.8661367133943311	0.890006418914292
1013	(0.05, 0.1, 0.3, 0.1, 0.15, 0.3)	0.8661363936156181	0.8856412100831423
6112	(0.15, 0.3, 0.05, 0.25, 0.05, 0.2)	0.866136393615618	0.8843134727086512
63	(0.05, 0.05, 0.05, 0.3, 0.05, 0.5)	0.8661362337262615	0.8848455131870775
5083	(0.15, 0.05, 0.25, 0.3, 0.1, 0.15)	0.8661360738369049	0.8834834493537799
2337	(0.05, 0.35, 0.05, 0.3, 0.1, 0.15)	0.8661356741135133	0.8805927704315544
9543	(0.4, 0.15, 0.05, 0.2, 0.1, 0.1)	0.8661352743901221	0.88933826629127
1636	(0.05, 0.2, 0.1, 0.1, 0.5, 0.05)	0.8661347147773741	0.8801215139364638
634	(0.05, 0.1, 0.05, 0.05, 0.3, 0.45)	0.8661346348326957	0.8900896081566012
7114	(0.2, 0.2, 0.05, 0.05, 0.45, 0.05)	0.8661343150539826	0.8871408703210942
2066	(0.05, 0.25, 0.25, 0.1, 0.2, 0.15)	0.8661339153305913	0.8834566777001377
4002	(0.1, 0.2, 0.05, 0.4, 0.05, 0.2)	0.8661339153305911	0.8821728869885332
7836	(0.25, 0.1, 0.15, 0.05, 0.3, 0.15)	0.866133835385913	0.8899673883720207
8221	(0.25, 0.25, 0.1, 0.1, 0.15, 0.15)	0.8661335955518781	0.8887953176794
3214	(0.1, 0.1, 0.05, 0.05, 0.3, 0.4)	0.8661331958284867	0.8907377271954514
5005	(0.15, 0.05, 0.2, 0.05, 0.45, 0.1)	0.8661328760497735	0.8864005465343958
316	(0.05, 0.05, 0.2, 0.1, 0.15, 0.45)	0.8661319167136342	0.8877188678887294
3772	(0.1, 0.15, 0.15, 0.2, 0.05, 0.35)	0.8661315169902427	0.8853878335407216
4013	(0.1, 0.2, 0.1, 0.05, 0.2, 0.35)	0.8661306375987816	0.8895113671389033
6689	(0.2, 0.1, 0.05, 0.05, 0.5, 0.1)	0.8661302378753902	0.8883185796312904
1007	(0.05, 0.1, 0.3, 0.05, 0.3, 0.2)	0.8661295183732856	0.8853868518872438
6618	(0.2, 0.05, 0.3, 0.15, 0.15, 0.15)	0.8661293584839291	0.8863097475143277
5719	(0.15, 0.15, 0.25, 0.25, 0.15, 0.05)	0.8661291985945725	0.8823388099859385
7032	(0.2, 0.15, 0.15, 0.35, 0.1, 0.05)	0.8661287988711812	0.8828287336035597
121	(0.05, 0.05, 0.1, 0.05, 0.3, 0.45)	0.8661279994243983	0.8896657458914111
6753	(0.2, 0.1, 0.1, 0.1, 0.15, 0.35)	0.8661277595903634	0.8903519216722827
7792	(0.25, 0.1, 0.05, 0.4, 0.05, 0.15)	0.8661256010840499	0.8850482521165078
438	(0.05, 0.05, 0.3, 0.05, 0.3, 0.25)	0.8661256010840498	0.8862055980069639
2225	(0.05, 0.3, 0.15, 0.15, 0.3, 0.05)	0.8661254411946934	0.879897398520904
5670	(0.15, 0.15, 0.2, 0.05, 0.4, 0.05)	0.8661251214159803	0.8852643179735507
6057	(0.15, 0.25, 0.2, 0.1, 0.15, 0.15)	0.8661250414713019	0.8861816849282486
1581	(0.05, 0.2, 0.05, 0.2, 0.05, 0.45)	0.8661244818585538	0.8856698272453228
7255	(0.2, 0.25, 0.05, 0.05, 0.4, 0.05)	0.8661240821351625	0.8871432262894405
290	(0.05, 0.05, 0.15, 0.45, 0.1, 0.2)	0.8661238423011276	0.8807914099760621
2714	(0.1, 0.05, 0.05, 0.1, 0.2, 0.5)	0.8661237623564494	0.8904681415908077
990	(0.05, 0.1, 0.25, 0.3, 0.1, 0.2)	0.866123362633058	0.8817041121134341
8165	(0.25, 0.2, 0.2, 0.1, 0.2, 0.05)	0.8661223233522403	0.8868555625543522
8003	(0.25, 0.15, 0.1, 0.25, 0.05, 0.2)	0.8661216038501357	0.8864537207399726
240	(0.05, 0.05, 0.15, 0.15, 0.1, 0.5)	0.8661209642927095	0.8870981880278861
8554	(0.3, 0.1, 0.05, 0.1, 0.2, 0.25)	0.8661206445139963	0.891670745633197
4083	(0.1, 0.2, 0.15, 0.25, 0.05, 0.25)	0.8661204046799615	0.8836921488831265
2456	(0.05, 0.4, 0.05, 0.1, 0.15, 0.25)	0.8661204046799613	0.8853942731875347
8511	(0.3, 0.05, 0.25, 0.2, 0.15, 0.05)	0.8661197651225352	0.886259636067601
6566	(0.2, 0.05, 0.2, 0.35, 0.1, 0.1)	0.8661195252885003	0.8836369642512274
8871	(0.3, 0.25, 0.1, 0.1, 0.2, 0.05)	0.8661192055097872	0.8882864363698185
4253	(0.1, 0.25, 0.1, 0.2, 0.05, 0.3)	0.8661184860076827	0.8849385268173909
2335	(0.05, 0.35, 0.05, 0.25, 0.25, 0.05)	0.8661181662289696	0.8783402605085299
1907	(0.05, 0.25, 0.05, 0.2, 0.05, 0.4)	0.8661180862842913	0.8851056120925133
4447	(0.1, 0.3, 0.1, 0.3, 0.15, 0.05)	0.8661159277779776	0.8802719817815167
5547	(0.15, 0.15, 0.05, 0.2, 0.05, 0.4)	0.8661129698248812	0.8874181206760914
8829	(0.3, 0.2, 0.15, 0.1, 0.2, 0.05)	0.8661120904334201	0.8881237567555037
387	(0.05, 0.05, 0.25, 0.1, 0.15, 0.4)	0.86611209043342	0.8869845518213145
9144	(0.35, 0.1, 0.15, 0.2, 0.1, 0.1)	0.8661110511526023	0.8879924979057012
1946	(0.05, 0.25, 0.1, 0.05, 0.45, 0.1)	0.8661108113185677	0.8830953271284039
976	(0.05, 0.1, 0.25, 0.15, 0.4, 0.05)	0.8661107313738894	0.8797988640714323
4907	(0.15, 0.05, 0.1, 0.25, 0.05, 0.4)	0.8661105714845326	0.8864778537090671
5407	(0.15, 0.1, 0.2, 0.35, 0.1, 0.1)	0.8661101717611412	0.8824541896090865
9363	(0.4, 0.05, 0.05, 0.1, 0.35, 0.05)	0.8661089725909671	0.8908887447664519
2707	(0.1, 0.05, 0.05, 0.05, 0.55, 0.2)	0.8661076135314362	0.8873655825819678
8282	(0.25, 0.3, 0.1, 0.1, 0.2, 0.05)	0.8661072138080448	0.887084319227554
6615	(0.2, 0.05, 0.3, 0.1, 0.3, 0.05)	0.8661061745272273	0.8855460211087225
2779	(0.1, 0.05, 0.05, 0.45, 0.05, 0.3)	0.8661052151910879	0.8832302612888265
95	(0.05, 0.05, 0.05, 0.45, 0.35, 0.05)	0.8661044956889832	0.8762711627212679
82	(0.05, 0.05, 0.05, 0.4, 0.05, 0.4)	0.8661043357996266	0.883325999989194
2803	(0.1, 0.05, 0.1, 0.05, 0.3, 0.4)	0.8661039360762353	0.8903242311909851
7129	(0.2, 0.2, 0.05, 0.2, 0.05, 0.3)	0.8661035363528439	0.8873411826031277
4093	(0.1, 0.2, 0.15, 0.35, 0.15, 0.05)	0.8661032165741307	0.880116801999771
9147	(0.35, 0.1, 0.15, 0.25, 0.1, 0.05)	0.866100738289104	0.8867306098464902
4307	(0.1, 0.25, 0.2, 0.05, 0.25, 0.15)	0.8661005783997473	0.8860868257893969
9473	(0.4, 0.1, 0.05, 0.15, 0.15, 0.15)	0.8661000187869995	0.8910960071551074
8447	(0.3, 0.05, 0.15, 0.1, 0.2, 0.2)	0.8660996990082863	0.8904654086675259
1776	(0.05, 0.2, 0.25, 0.05, 0.3, 0.15)	0.8660991393955382	0.8844839505781925
2932	(0.1, 0.05, 0.15, 0.3, 0.05, 0.35)	0.8660986597274686	0.8843705892345943
2961	(0.1, 0.05, 0.2, 0.05, 0.25, 0.35)	0.8660982600040772	0.8891411895390986
1607	(0.05, 0.2, 0.05, 0.4, 0.05, 0.25)	0.8660981800593989	0.8814813788659712
6097	(0.15, 0.3, 0.05, 0.05, 0.25, 0.2)	0.8660977003913292	0.8888977159169599
3864	(0.1, 0.15, 0.25, 0.25, 0.1, 0.15)	0.8660968209998681	0.8826868022171483
2349	(0.05, 0.35, 0.1, 0.05, 0.25, 0.2)	0.866094822382911	0.8856710130827237
4787	(0.15, 0.05, 0.05, 0.05, 0.4, 0.3)	0.8660944226595195	0.8905976099046669
3030	(0.1, 0.05, 0.25, 0.1, 0.15, 0.35)	0.8660942627701629	0.887593451840426
6481	(0.2, 0.05, 0.15, 0.05, 0.3, 0.25)	0.8660941028808065	0.8903177522780328
8270	(0.25, 0.3, 0.05, 0.15, 0.1, 0.15)	0.8660929836553106	0.8877556209949322
6795	(0.2, 0.1, 0.15, 0.05, 0.25, 0.25)	0.8660929836553105	0.890238018455965
5710	(0.15, 0.15, 0.25, 0.15, 0.1, 0.2)	0.8660925039872408	0.8856973528088358
6535	(0.2, 0.05, 0.2, 0.05, 0.4, 0.1)	0.8660923440978843	0.8877785681266257
7038	(0.2, 0.15, 0.2, 0.05, 0.25, 0.15)	0.8660923440978843	0.8886035811221472
4455	(0.1, 0.3, 0.15, 0.05, 0.25, 0.15)	0.866092024319171	0.8861484814810209
175	(0.05, 0.05, 0.1, 0.3, 0.05, 0.45)	0.8660910649830319	0.8842651046785007
6533	(0.2, 0.05, 0.2, 0.05, 0.3, 0.2)	0.8660885866980049	0.8894151336851831
9496	(0.4, 0.1, 0.1, 0.15, 0.15, 0.1)	0.8660885067533267	0.8901254738480602
6791	(0.2, 0.1, 0.1, 0.45, 0.1, 0.05)	0.8660883468639702	0.8822396158653296
7691	(0.25, 0.05, 0.25, 0.1, 0.2, 0.15)	0.8660877872512223	0.88845276773507
1061	(0.05, 0.1, 0.35, 0.15, 0.2, 0.15)	0.8660873875278308	0.8825218294603099
5415	(0.15, 0.1, 0.25, 0.05, 0.25, 0.2)	0.8660868279150826	0.8880645041515932
3036	(0.1, 0.05, 0.25, 0.1, 0.45, 0.05)	0.8660852290215171	0.8823664612010965
184	(0.05, 0.05, 0.1, 0.35, 0.05, 0.4)	0.8660850691321605	0.8834604943688587
5654	(0.15, 0.15, 0.15, 0.3, 0.05, 0.2)	0.8660850691321605	0.8838153032018178
7176	(0.2, 0.2, 0.1, 0.3, 0.05, 0.15)	0.866083790017308	0.8843172422580055
8579	(0.3, 0.1, 0.05, 0.35, 0.05, 0.15)	0.8660833902939167	0.8862655888142895
5104	(0.15, 0.05, 0.3, 0.1, 0.35, 0.05)	0.86608323040456	0.8841463403141617
5307	(0.15, 0.1, 0.1, 0.4, 0.05, 0.2)	0.8660829905705252	0.8833335783540415
7818	(0.25, 0.1, 0.1, 0.25, 0.05, 0.25)	0.8660824309577773	0.8869899391355996
1710	(0.05, 0.2, 0.15, 0.25, 0.05, 0.3)	0.866081551566316	0.8830144467350739
